02.05.2023 10:31:59, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:32:01, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:32:03, user, 7, 0, erase map, 0
02.05.2023 10:32:04, user, 8, 0, load map, C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_04_27__1406_autosave.ini
02.05.2023 10:34:06, user, 7, 0, erase map, 0
02.05.2023 10:34:07, user, 8, 0, load map, C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_04_27__1410_autosave.ini
02.05.2023 10:34:07, user, 1, 1, "Intermediate frequency (ID), kHz", 0, 203
02.05.2023 10:34:07, user, 1, 1, "Deviation frequency, kHz", 0.000, 47.607
02.05.2023 10:34:07, user, 1, 1, "Channel bandwidth, kHz", 30.093, 325.000
02.05.2023 10:34:07, user, 11, 1, device wake, 
02.05.2023 10:34:07, user, 11, 2, device wake, 
02.05.2023 10:34:07, user, 11, 3, device wake, 
02.05.2023 10:34:07, user, 11, 4, device wake, 
02.05.2023 10:34:07, user, 11, 7, device wake, 
02.05.2023 10:34:07, user, 11, 8, device wake, 
02.05.2023 10:34:12, user, 1, 1, "Rotation, degrees", 176.0, 0.0
02.05.2023 10:34:18, user, 11, 1, device wake, 
02.05.2023 10:34:18, user, 11, 2, device wake, 
02.05.2023 10:34:18, user, 11, 3, device wake, 
02.05.2023 10:34:18, user, 11, 4, device wake, 
02.05.2023 10:34:18, user, 11, 7, device wake, 
02.05.2023 10:34:18, user, 11, 8, device wake, 
02.05.2023 10:34:23, user, 1, 1, "Rotation, degrees", 0.0, 176.0
02.05.2023 10:34:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:34:34, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:34:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:34:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:34:38, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:34:39, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:34:51, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:34:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:34:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:34:59, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:13, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:18, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:20, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:21, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:23, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:38, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:42, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:45, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:46, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:47, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:48, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:51, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:53, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:54, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:35:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:35:59, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:36:06, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:36:08, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:37:00, user, 11, 10, device wake, 
02.05.2023 10:37:00, user, 11, 10, device wake, 
02.05.2023 10:37:22, user, 10, 10, device sleep, 
02.05.2023 10:37:24, user, 10, 7, device sleep, 
02.05.2023 10:37:25, user, 10, 8, device sleep, 
02.05.2023 10:37:41, user, 14, 7, device remove from network, 
02.05.2023 10:37:41, user, 14, 8, device remove from network, 
02.05.2023 10:37:41, user, 7, 0, erase map, 0
02.05.2023 10:37:41, user, 8, 0, load map, C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__0952_autosave.ini
02.05.2023 10:37:41, user, 1, 1, "Window of averaging (0..16)", 4, 0
02.05.2023 10:37:41, user, 1, 1, "Extrapolation", disabled, enabled
02.05.2023 10:37:41, user, 1, 1, "High resolution mode (mm)", disabled, enabled
02.05.2023 10:37:41, user, 1, 0, "Service zones visible", enabled, disabled
02.05.2023 10:37:41, user, 1, 0, "Service zones active", enabled, disabled
02.05.2023 10:37:41, user, 1, 1, "Jitter granularity, ms (1..16)", 1, 3
02.05.2023 10:37:41, user, 1, 1, "Jitter area, % (0..50)", 0, 25
02.05.2023 10:37:41, user, 1, 1, "Intermediate frequency (ID), kHz", 0, 203
02.05.2023 10:37:41, user, 1, 1, "Deviation frequency, kHz", 0.000, 47.607
02.05.2023 10:37:41, user, 1, 1, "Channel bandwidth, kHz", 30.093, 325.000
02.05.2023 10:37:43, user, 1, 1, "Device address (1..254)", 1, 0
02.05.2023 10:37:46, user, 1, 1, "Extrapolation", enabled, disabled
02.05.2023 10:37:46, user, 1, 1, "High resolution mode (mm)", enabled, disabled
02.05.2023 10:37:46, user, 1, 0, "Service zones visible", disabled, enabled
02.05.2023 10:37:46, user, 1, 0, "Service zones active", disabled, enabled
02.05.2023 10:37:46, user, 1, 1, "Window of averaging (0..16)", 0, 4
02.05.2023 10:37:46, user, 1, 1, "Jitter granularity, ms (1..16)", 3, 1
02.05.2023 10:37:46, user, 1, 1, "Jitter area, % (0..50)", 25, 0
02.05.2023 10:37:55, user, 11, 1, device wake, 
02.05.2023 10:37:55, user, 11, 2, device wake, 
02.05.2023 10:37:55, user, 11, 3, device wake, 
02.05.2023 10:37:55, user, 11, 4, device wake, 
02.05.2023 10:37:55, user, 11, 7, device wake, 
02.05.2023 10:37:55, user, 11, 8, device wake, 
02.05.2023 10:38:04, user, 18, 0, add submap, 
02.05.2023 10:38:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:38:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:38:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:38:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:38:20, user, 10, 7, device sleep, 
02.05.2023 10:38:21, user, 10, 8, device sleep, 
02.05.2023 10:38:58, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:38:59, user, 16, 1, add to submap, 0
02.05.2023 10:39:02, user, 16, 2, add to submap, 0
02.05.2023 10:39:03, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:12, user, 1, 0, "1D/2D/3D", none (no beacons), 2D
02.05.2023 10:39:15, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:16, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:18, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:19, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:21, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:23, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:25, user, 16, 3, add to submap, 0
02.05.2023 10:39:28, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:28, user, 16, 4, add to submap, 0
02.05.2023 10:39:30, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:34, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:40, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:39:55, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:39:57, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:00, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:02, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:12, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:18, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:20, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:22, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:25, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:27, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:28, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:30, user, 15, 3, position setup, 0.000,0.000,2.200
02.05.2023 10:40:31, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:34, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:37, user, 18, 1, add submap, 
02.05.2023 10:40:38, user, 1, 0, "1D/2D/3D", 2D, none (no beacons)
02.05.2023 10:40:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:44, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:45, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:46, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:47, user, 16, 1, add to submap, 1
02.05.2023 10:40:48, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:49, user, 1, 0, "1D/2D/3D", none (no beacons), 1D
02.05.2023 10:40:49, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:40:52, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 10:40:52, user, 16, 4, add to submap, 1
02.05.2023 10:40:56, user, 1, 1, "Rotation, degrees", 176.0, 48.0
